G,PTS,TRB,AST,PER,WS,Name,AS,AllDefensive,AllNBA,AllRookie,FG,FG3,FT,NBAChamp,eFG,MVP,ROY,ASMVP,FinalsMVP,ScoringChamp,DefPOY,STLChamp,MostImproved,ASTChamp,BLKChamp,TRBChamp,SixthMan,Target
634.0,8.0,3.6,2.1,14.6,24.6,James Johnson,0.0,0.0,0.0,0.0,47.7,31.0,69.3,0.0,51.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
494.0,14.1,2.8,4.6,15.1,16.6,Dennis Schröder,0.0,0.0,0.0,0.0,43.6,33.6,82.8,0.0,48.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
190.0,3.0,2.0,0.4,6.5,3.6,Semi Ojeleye,0.0,0.0,0.0,0.0,39.0,33.3,68.5,0.0,49.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
224.0,4.4,3.7,1.0,15.4,10.3,Kevon Looney,0.0,0.0,0.0,0.0,57.0,15.0,60.1,1.0,57.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,All Star
247.0,6.8,4.2,1.2,10.2,9.3,Dorian Finney-Smith,0.0,0.0,0.0,0.0,42.5,32.7,72.5,0.0,51.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
381.0,9.1,2.8,1.1,10.8,13.7,Allen Crabbe,0.0,0.0,0.0,0.0,42.5,38.7,83.1,0.0,53.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
315.0,10.2,5.9,1.2,16.1,10.8,Bobby Portis,0.0,0.0,0.0,0.0,45.6,36.0,75.4,0.0,50.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,All Star
199.0,15.9,3.5,6.1,16.3,8.5,De'Aaron Fox,0.0,0.0,0.0,0.0,44.8,33.5,71.8,0.0,48.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,All Star
524.0,8.3,6.2,2.2,17.9,34.0,Mason Plumlee,0.0,0.0,0.0,1.0,57.4,6.5,56.3,0.0,57.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,All Time Great
631.0,11.5,5.4,1.7,14.0,24.9,Markieff Morris,0.0,0.0,0.0,0.0,44.8,34.4,77.8,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
265.0,8.4,5.0,0.9,19.0,17.0,Richaun Holmes,0.0,0.0,0.0,0.0,58.4,25.7,72.4,0.0,59.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,All Star
555.0,11.0,2.8,1.1,12.8,22.0,Terrence Ross,0.0,0.0,0.0,0.0,42.1,37.1,82.5,0.0,51.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
446.0,14.1,3.1,4.0,13.7,11.5,Brandon Knight,0.0,0.0,0.0,1.0,41.1,35.3,80.6,0.0,47.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
299.0,8.5,2.3,1.3,13.5,11.5,Norman Powell,0.0,0.0,0.0,0.0,45.7,35.9,81.6,1.0,53.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
681.0,8.0,2.2,1.1,11.1,18.2,Wayne Ellington,0.0,0.0,0.0,0.0,40.8,37.8,84.6,0.0,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
887.0,7.5,3.2,1.6,12.6,42.8,Jared Dudley,0.0,0.0,0.0,0.0,46.4,39.4,73.2,0.0,54.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,All Star
828.0,8.9,2.1,3.9,14.5,23.8,J.J. Barea,0.0,0.0,0.0,0.0,42.4,35.2,79.4,1.0,48.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
604.0,16.2,4.9,2.0,17.1,56.1,Danilo Gallinari,0.0,0.0,0.0,0.0,42.7,38.1,87.2,0.0,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,All Star
220.0,8.2,2.0,1.0,12.9,6.4,Malik Beasley,0.0,0.0,0.0,0.0,44.8,38.8,80.0,0.0,54.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
553.0,12.9,3.0,4.4,16.0,29.1,Reggie Jackson,0.0,0.0,0.0,0.0,42.8,33.6,85.7,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
243.0,7.8,2.1,2.3,12.0,7.1,Yogi Ferrell,0.0,0.0,0.0,1.0,42.0,36.5,83.8,0.0,50.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
459.0,7.2,3.3,1.8,9.8,12.9,Iman Shumpert,0.0,0.0,0.0,1.0,39.2,33.8,76.4,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
826.0,8.8,5.1,0.8,16.0,44.7,Robin Lopez,0.0,0.0,0.0,0.0,52.9,29.9,75.1,0.0,53.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,All Star
215.0,5.4,4.0,1.8,9.6,9.7,Royce O'Neale,0.0,0.0,0.0,0.0,44.7,38.0,77.2,0.0,54.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
279.0,6.0,2.6,0.8,11.6,7.5,Glenn Robinson III,0.0,0.0,0.0,0.0,45.9,37.2,76.9,0.0,52.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
251.0,10.1,2.0,1.8,14.4,12.7,Seth Curry,0.0,0.0,0.0,0.0,47.6,44.3,84.4,0.0,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
241.0,9.0,5.4,2.7,10.4,7.7,Justise Winslow,0.0,0.0,0.0,1.0,41.7,33.7,64.6,0.0,46.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
537.0,7.2,3.7,0.9,12.2,21.9,Maurice Harkless,0.0,0.0,0.0,0.0,47.8,32.5,61.2,0.0,52.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
210.0,5.8,1.9,0.9,8.1,2.8,Timothé Luwawu-Cabarrot,0.0,0.0,0.0,0.0,39.0,32.7,82.4,0.0,47.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
466.0,13.4,2.6,1.9,13.7,19.3,Tim Hardaway Jr.,0.0,0.0,0.0,1.0,42.1,35.4,81.4,0.0,50.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
301.0,10.5,3.2,2.4,13.4,15.1,Tyler Johnson,0.0,0.0,0.0,0.0,43.0,35.8,77.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
333.0,8.0,4.8,1.7,13.6,15.4,Nemanja Bjelica,0.0,0.0,0.0,0.0,46.5,39.3,77.0,0.0,55.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
601.0,9.5,4.1,1.5,12.9,31.9,Jae Crowder,0.0,0.0,0.0,0.0,41.9,33.6,77.9,0.0,50.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
334.0,6.6,1.3,0.5,10.4,5.2,Troy Daniels,0.0,0.0,0.0,0.0,40.1,39.6,79.9,0.0,54.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
469.0,5.4,4.6,1.3,17.9,17.6,Kyle O'Quinn,0.0,0.0,0.0,0.0,51.7,22.5,73.9,0.0,52.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,All Star
201.0,16.0,5.5,1.9,13.5,8.4,Kyle Kuzma,0.0,0.0,0.0,1.0,44.9,32.7,73.3,0.0,51.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
386.0,10.5,2.0,3.5,14.0,11.1,Trey Burke,0.0,0.0,0.0,1.0,41.0,34.3,79.8,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
223.0,6.2,4.0,0.5,26.1,11.0,Boban Marjanović,0.0,0.0,0.0,0.0,57.7,32.0,77.2,0.0,58.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,All Star
235.0,13.5,3.8,4.3,16.2,16.8,Malcolm Brogdon,0.0,0.0,0.0,1.0,47.2,38.5,89.5,0.0,53.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
301.0,6.9,2.1,1.1,11.0,10.2,Reggie Bullock,0.0,0.0,0.0,0.0,43.0,38.5,82.6,0.0,54.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
349.0,9.6,6.3,1.6,17.0,20.3,Willie Cauley-Stein,0.0,0.0,0.0,1.0,53.9,21.1,61.1,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,All Star
939.0,17.1,5.9,2.2,16.7,56.4,Rudy Gay,0.0,0.0,0.0,1.0,45.6,34.5,79.8,0.0,49.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,All Star
399.0,12.7,6.4,2.4,15.2,21.4,Aaron Gordon,0.0,0.0,0.0,0.0,44.7,31.8,70.1,0.0,49.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,All Star
277.0,4.7,2.8,1.2,11.1,9.8,Pat Connaughton,0.0,0.0,0.0,0.0,44.3,34.3,78.4,0.0,53.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
272.0,5.0,2.3,4.0,11.8,6.7,Tim Frazier,0.0,0.0,0.0,0.0,40.8,32.9,73.5,0.0,45.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
348.0,10.9,4.1,0.9,12.5,12.0,Kelly Oubre Jr.,0.0,0.0,0.0,0.0,43.1,32.9,77.8,0.0,49.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
318.0,12.7,4.9,1.3,22.4,26.2,Montrezl Harrell,0.0,0.0,0.0,0.0,61.4,10.0,63.8,0.0,61.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,All Star
569.0,6.3,2.3,1.7,9.6,13.5,Garrett Temple,0.0,0.0,0.0,0.0,40.3,34.7,73.3,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
786.0,13.2,3.1,2.2,13.0,50.9,Wesley Matthews,0.0,0.0,0.0,0.0,42.4,38.1,82.4,0.0,52.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
442.0,8.5,5.4,1.2,13.5,21.0,Michael Kidd-Gilchrist,0.0,0.0,0.0,1.0,47.4,27.2,71.5,0.0,47.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
218.0,11.0,5.0,1.0,16.6,6.4,Jahlil Okafor,0.0,0.0,0.0,1.0,53.6,23.5,67.4,0.0,53.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,All Star
178.0,6.0,2.2,3.1,7.7,-0.9,Frank Ntilikina,0.0,0.0,0.0,0.0,36.6,31.1,78.3,0.0,42.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
492.0,9.6,4.8,1.9,15.7,28.1,Kelly Olynyk,0.0,0.0,0.0,1.0,47.8,37.5,77.3,0.0,55.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
469.0,6.0,4.5,0.8,14.1,19.0,Aron Baynes,0.0,0.0,0.0,0.0,49.5,32.7,80.0,1.0,51.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
403.0,8.2,2.2,0.8,11.2,13.6,Doug McDermott,0.0,0.0,0.0,0.0,46.5,41.3,82.5,0.0,55.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
619.0,9.4,8.7,1.0,15.6,43.1,Tristan Thompson,0.0,0.0,0.0,1.0,51.8,28.1,61.0,1.0,51.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,All Star
263.0,7.4,3.1,2.9,16.0,14.8,Delon Wright,0.0,0.0,0.0,0.0,45.1,34.5,79.4,0.0,50.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
201.0,13.3,3.2,3.5,13.9,8.0,Bogdan Bogdanović,0.0,0.0,0.0,1.0,43.2,37.0,80.3,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
212.0,5.9,3.1,1.3,8.9,6.5,Rodney McGruder,0.0,0.0,0.0,0.0,41.1,33.8,64.2,0.0,49.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
412.0,13.2,2.7,2.8,12.0,8.7,Dion Waiters,0.0,0.0,0.0,1.0,41.2,34.8,69.2,0.0,46.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
274.0,8.0,2.8,1.1,14.0,12.8,Dāvis Bertāns,0.0,0.0,0.0,0.0,44.1,41.1,84.9,0.0,59.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
676.0,12.5,5.3,1.8,12.8,29.0,Wilson Chandler,0.0,0.0,0.0,0.0,44.3,34.1,77.0,0.0,50.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
339.0,6.4,3.2,0.9,11.5,13.8,James Ennis,0.0,0.0,0.0,0.0,45.3,35.4,79.5,0.0,53.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
555.0,11.3,4.2,7.8,15.8,36.4,Ricky Rubio,0.0,0.0,0.0,1.0,39.1,32.6,84.0,0.0,43.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
681.0,8.9,3.5,1.6,13.0,42.7,Danny Green,0.0,1.0,0.0,0.0,42.4,40.2,81.0,2.0,54.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
496.0,11.1,4.2,2.5,14.6,20.9,Will Barton,0.0,0.0,0.0,0.0,43.4,34.7,78.6,0.0,49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
348.0,5.6,3.1,0.9,13.4,13.0,Mike Muscala,0.0,0.0,0.0,0.0,46.1,36.4,83.9,0.0,54.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
261.0,8.9,1.9,1.5,10.7,7.4,Bryn Forbes,0.0,0.0,0.0,0.0,43.1,40.0,80.1,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
473.0,18.4,3.3,3.1,17.2,31.5,CJ McCollum,0.0,0.0,0.0,0.0,45.5,39.7,82.7,0.0,52.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,All Star
996.0,14.5,2.3,3.5,18.4,63.3,Lou Williams,0.0,0.0,0.0,0.0,42.0,35.0,84.0,0.0,48.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,All Star
422.0,8.2,2.9,1.4,11.1,12.0,Justin Holiday,0.0,0.0,0.0,0.0,39.7,36.2,82.6,1.0,49.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
461.0,8.0,6.3,0.9,15.3,17.8,Alex Len,0.0,0.0,0.0,0.0,49.5,33.0,69.0,0.0,51.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
688.0,7.6,6.1,1.2,12.3,27.5,Al-Farouq Aminu,0.0,0.0,0.0,0.0,42.1,33.5,74.5,0.0,47.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
177.0,5.3,4.2,0.4,17.0,6.2,Cheick Diallo,0.0,0.0,0.0,0.0,59.8,33.3,77.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,All Star
199.0,5.3,2.6,0.7,10.3,2.8,JaKarr Sampson,0.0,0.0,0.0,0.0,46.3,25.1,66.3,0.0,49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
419.0,8.6,6.0,1.4,16.0,27.7,Cody Zeller,0.0,0.0,0.0,1.0,51.3,24.8,73.1,0.0,51.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,All Star
890.0,13.0,2.1,2.0,15.0,62.6,J.J. Redick,0.0,0.0,0.0,0.0,44.8,41.6,89.1,0.0,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,All Star
1064.0,10.5,4.8,2.2,13.2,62.6,Trevor Ariza,0.0,0.0,0.0,0.0,42.3,35.2,73.2,1.0,50.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,All Star
705.0,9.7,4.6,3.5,11.9,20.2,Evan Turner,0.0,0.0,0.0,0.0,43.4,29.4,78.2,0.0,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
445.0,7.6,5.3,1.1,17.1,20.7,John Henson,0.0,0.0,0.0,0.0,54.0,25.0,56.8,0.0,54.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,All Star
335.0,9.6,3.7,2.7,13.4,12.9,Terry Rozier,0.0,0.0,0.0,0.0,39.4,37.1,81.3,0.0,48.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
255.0,4.7,2.8,0.6,11.9,6.3,Thon Maker,0.0,0.0,0.0,0.0,43.3,32.9,67.3,0.0,50.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
646.0,7.4,5.8,1.4,10.6,34.0,P.J. Tucker,0.0,0.0,0.0,0.0,42.3,36.2,74.9,0.0,50.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
694.0,7.9,5.1,0.4,19.6,36.4,JaVale McGee,0.0,0.0,0.0,0.0,57.5,15.2,59.2,2.0,57.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,All Time Great
305.0,6.6,3.2,1.4,8.6,3.2,Stanley Johnson,0.0,0.0,0.0,0.0,37.2,29.1,76.5,0.0,43.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
293.0,15.6,3.6,3.7,15.5,16.1,Jamal Murray,0.0,0.0,0.0,1.0,43.9,35.8,88.2,0.0,50.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
668.0,8.7,1.7,2.3,14.4,30.1,Patty Mills,0.0,0.0,0.0,0.0,43.0,38.9,85.1,1.0,53.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
857.0,7.6,6.7,0.9,13.0,50.7,Udonis Haslem,0.0,0.0,0.0,1.0,48.9,7.0,75.5,3.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,All Star
789.0,11.6,5.2,3.8,14.8,54.7,Nicolas Batum,0.0,0.0,0.0,0.0,43.4,35.7,84.1,0.0,51.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,All Star
204.0,7.3,5.4,0.9,18.8,10.9,Ivica Zubac,0.0,0.0,0.0,0.0,55.9,0.0,76.0,0.0,55.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,All Star
286.0,9.4,5.7,1.9,14.7,12.3,Rondae Hollis-Jefferson,0.0,0.0,0.0,0.0,44.8,21.4,73.8,0.0,45.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
256.0,8.0,4.9,1.1,13.4,5.7,Marquese Chriss,0.0,0.0,0.0,1.0,45.6,29.0,66.9,0.0,50.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
335.0,12.7,6.7,1.2,16.9,25.9,Myles Turner,0.0,0.0,0.0,1.0,48.8,35.4,76.8,0.0,52.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,All Star
571.0,11.8,2.9,1.8,11.1,16.2,Avery Bradley,0.0,2.0,0.0,0.0,43.6,36.4,78.0,0.0,49.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
440.0,12.7,4.5,2.7,14.7,28.9,Chandler Parsons,0.0,0.0,0.0,1.0,46.2,37.3,71.3,0.0,53.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,All Star
481.0,10.5,3.7,1.6,15.8,23.4,Jeremy Lamb,0.0,0.0,0.0,0.0,44.4,33.9,85.1,0.0,50.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
272.0,12.9,4.4,1.4,13.8,13.5,Jaylen Brown,0.0,0.0,0.0,1.0,47.0,37.0,68.0,0.0,53.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,All Star
260.0,11.6,4.3,1.9,11.2,5.3,Taurean Prince,0.0,0.0,0.0,0.0,41.2,36.6,81.8,0.0,50.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
462.0,14.2,3.5,1.5,13.7,22.7,Bojan Bogdanović,0.0,0.0,0.0,1.0,46.0,39.4,85.8,0.0,54.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
510.0,7.9,6.2,1.4,16.2,27.1,Gorgui Dieng,0.0,0.0,0.0,1.0,50.0,34.3,78.5,0.0,51.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
1066.0,10.3,5.2,1.3,13.6,64.8,Marvin Williams,0.0,0.0,0.0,1.0,44.3,36.2,80.8,0.0,50.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,All Star
454.0,19.7,4.4,2.3,14.7,15.0,Andrew Wiggins,0.0,0.0,0.0,1.0,44.1,33.2,73.2,0.0,47.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
351.0,7.4,4.2,1.1,13.1,10.3,Trey Lyles,0.0,0.0,0.0,0.0,43.3,34.1,70.8,0.0,50.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
271.0,5.4,4.7,1.0,17.7,15.6,Jakob Pöltl,0.0,0.0,0.0,0.0,63.8,50.0,54.3,0.0,63.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,All Time Great
663.0,16.6,2.5,2.9,14.3,34.3,Eric Gordon,0.0,0.0,0.0,1.0,42.5,37.0,81.1,0.0,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Role Player
869.0,5.7,3.7,1.4,11.4,39.3,Thabo Sefolosha,0.0,1.0,0.0,0.0,44.9,34.9,73.2,0.0,50.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
202.0,9.6,3.5,1.9,11.1,3.9,Cedi Osman,0.0,0.0,0.0,0.0,43.7,36.4,71.7,0.0,52.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
649.0,12.3,5.3,0.9,16.5,46.7,Ryan Anderson,0.0,0.0,0.0,0.0,42.2,38.0,85.4,0.0,52.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,All Star
359.0,5.8,3.2,1.6,9.1,10.5,Solomon Hill,0.0,0.0,0.0,0.0,39.6,33.8,80.0,0.0,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
604.0,13.7,4.9,1.6,13.3,33.9,Harrison Barnes,0.0,0.0,0.0,1.0,44.7,37.5,79.6,1.0,50.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
353.0,17.7,3.6,3.6,15.7,12.0,Zach LaVine,0.0,0.0,0.0,1.0,44.7,37.5,81.9,0.0,51.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
855.0,9.7,2.1,1.7,12.2,30.2,Marco Belinelli,0.0,0.0,0.0,0.0,42.4,37.6,84.5,1.0,51.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
428.0,8.9,4.4,3.5,12.5,28.2,Patrick Beverley,0.0,2.0,0.0,0.0,41.4,38.0,76.2,0.0,51.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
